dates,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLSx
1959-03-01,0.006431107769004463,0.007373705064524394,0.009394017102799967,-0.0034163700302372035,0.008321199349909492,0.014302405481341651,0.006034408886169462,0.004893581270555725,0.0,0.019395725866206526,-0.004744939287772976,0.010741241831412562,0.02564341382559565,0.03864356375915534,0.01491148941172371,0.015525686865381694,0.00680226075533108,0.025003488965748666,1.0340999999999951,103.0,0.04256124299999997,0.006174632967647753,0.009112926583117797,-0.3000000000000007,-0.1999999999999993,-0.06308098240480753,-0.06293614011484383,-0.053893217441753016,-0.027908788117076533,-0.07368771579115929,-0.08328696117769141,0.00616830397979129,0.009431298339071859,-0.00014201519586443112,0.01101295963085036,0.009481864678177132,0.014154358978284876,0.0028639637714285016,0.004339938612977434,0.005256132715004469,0.0034885108443267754,0.009303769170278642,0.0041237171838623965,0.0019694738025322067,40.0,0.19999999999999973,40.4,7.3901814282264295,5.799092654460526,6.023447592961033,6.220590170099739,5.924255797414532,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,0.022166089760949248,0.0249732636308444,0.0051331887184353775,-0.010331124999999997,0.00574301650261777,0.009030974890538168,0.006229923686523087,-0.01596840317873216,-0.02681125745065671,-0.022347066167290874,-0.0023484801122508614,0.019767854595955647,0.021150262744939585,0.00035782500000000605,0.025062160921924814,0.02472188212726678,-0.06780858200000006,0.031069935974505025,0.36999999999999966,0.0900000000000003,0.09999999999999964,0.0,0.06999999999999984,0.03000000000000025,0.03000000000000025,-0.009999999999999787,-0.040000000000000036,0.55,0.0,0.33,0.81,1.19,1.19,1.33,2.05,0.002200068047360171,0.0,0.001209534121134448,-0.0051424570797992605,0.003016593539425738,-0.00299850299625648,0.0032626456348161526,-0.0031695747612792147,-0.010050335853501569,0.012232568435634139,-0.0013797863520537135,-0.002234637801416195,0.010186845306992875,0.009434032233358813,-0.0030075210639548544,0.005235614053944904,0.004357305368955622,0.0,0.0,0.0,0.0016162121998903878,0.0018255227116368289,-0.0003373060522200433,0.0032523212424067083,0.00934586241823776,0.0,0.014598799421152608,0.009053112709530353,0.004929153541402442,0.0041384406044073785,-0.030920526456230668,19.211167902995737
1959-04-01,0.006498137886138622,0.00701938588267037,-0.003576399599830804,0.019928788215029414,0.0006157119659366828,0.021079316539026394,0.01434149276831942,0.014547444430671685,0.0156554033901517,0.00637812552937822,0.01650841440024875,0.02579388511777614,0.0272452608953615,0.02965485921615496,0.030498460076058276,0.021101598733189064,0.0040524021507049035,-0.0045017183558924145,1.5152999999999963,65.0,0.044026278000000085,0.003973408352138108,0.00776537400806987,-0.39999999999999947,-0.40000000000000036,0.02370581716997755,-0.15720504994769602,-0.152361647491559,-0.26160983214200595,-0.07478693562893923,-0.055002525549836534,0.005774220209513459,0.010433607091275832,0.0015610589986270185,0.023615397209187705,0.008223515864406394,0.012415634487393135,0.0022218704585768023,0.0031472002682004785,0.002938747637980299,0.004825053268939783,-0.0066870111560959344,0.003696861881326008,0.0012289543146870585,40.2,0.10000000000000009,40.5,7.371489295214277,5.616771097666572,5.968707559985366,6.284134161070802,5.961005339623274,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,0.010990100889950227,0.016413723206994746,0.013336544913880033,0.0,0.0021497679364923528,0.008307420569855672,0.0027009469728405122,0.0060060240602108905,0.0053619431413851615,-0.0057428214731586325,0.009551036037195537,0.019591191248188977,0.018999314613525442,6.722300000000514e-05,0.016599356944409394,0.0187231051341481,-0.040203271999999846,0.014298930226512407,0.16000000000000014,0.06999999999999984,0.15000000000000036,0.14000000000000012,0.11000000000000032,0.1299999999999999,0.1299999999999999,0.10000000000000053,0.010000000000000675,0.46,-0.01,0.31,0.76,1.16,1.16,1.27,1.9,-4.626737919255497e-05,0.0,0.0013501032392571055,-0.006413593930535588,0.0,0.0,0.0,0.00950878796902721,-0.010050335853501569,0.006134988567516153,-0.0006898930939378545,0.002234637801416195,0.010152371464017929,0.004705891037412702,-0.0030075210639548544,0.005235614053944904,0.004338401598598107,0.0034542348680877133,0.0,0.0,0.0026690683422239125,0.002262543607095324,-0.00011237849087519791,0.005348309623051328,0.009302392662313586,0.0040568006956144265,0.014528100562909874,0.0075798955227694975,0.02199233413352708,0.015011176877255394,-0.020783641807406106,19.211167902995737
1959-05-01,0.0058262761625318404,0.006629480451112002,0.011984315282529856,0.006796408826804878,0.007803395032292215,0.014951127587285562,0.008266070181938368,0.009580593036282892,0.0047653806508085594,0.020152090314763615,0.0,0.0318989131145897,0.025428960588154137,0.03404510045677833,0.008943324528403629,0.013824347042704854,0.01473595257528526,-0.019349781981205627,0.9236999999999966,66.0,0.03073801399999998,-0.0023586816973999447,-0.0010659087880764417,-0.10000000000000053,-0.20000000000000107,-0.010090902981962913,0.07326638226433335,-0.07388588976024124,-0.04512043528046927,-0.09293582174386206,0.0021849957513868645,0.004285547070445261,0.0056408150190474515,0.006783519511646574,0.0006480881626700352,0.006607953560033408,0.009102437141550013,0.0030075210639548544,0.0035178272675615574,0.004026728237695565,0.004035130275728882,0.011224165680360443,0.003274665226751239,0.0013501075999862167,40.3,0.0,40.7,7.311886164077165,5.560681631015528,5.872117789475416,6.18826412308259,5.981414211254481,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,-0.04303751181810611,-0.0030426732031898496,0.005709503285238782,-0.010331126000000301,0.007132697857427317,0.010320009031989485,0.00518135874199821,0.008016074988235644,0.010810916104215806,0.028282504012841048,0.03292718177778031,0.023208436628319618,0.01978998995436365,0.0005674319999999788,0.014949000790516642,0.0190234173498407,-0.03467728300000017,0.011409877484827025,-0.06000000000000005,0.14000000000000012,-0.11000000000000032,0.06000000000000005,0.23999999999999977,0.22999999999999954,0.1899999999999995,0.13999999999999968,0.09999999999999964,0.66,-0.06,0.43,1.06,1.45,1.41,1.47,2.06,4.626737919255497e-05,0.0,-0.0007103534306873716,-0.0006228589425907871,0.0030075210639548544,0.0,0.006493529310548141,0.0,0.0,0.0,0.002413378175336156,0.004464293128685348,0.003372684478639254,0.004683849312426158,0.0030075210639548544,0.002607563407080793,0.008658062743114758,0.0068965790590604925,0.0,0.0,0.0024813908513854344,0.0026795816273104123,-0.00044991845987008006,0.005164351274018042,0.009259325412796726,0.012170535620255052,0.004819286435948977,0.009686174385332258,0.03695466123591373,0.02376587150073739,-0.01119662868401683,19.211167902995737
1959-06-01,0.0031079972085210628,0.0030221147993261255,0.0036458519785513843,-2.6933767779624418e-05,0.009064341222215333,0.0011411975571875566,0.007034122157103528,0.007126763197246255,-0.0047653806508085594,0.007456231539284541,-0.007040943990007431,0.023262426191716923,-0.006574327941268443,-0.00734572370790243,-0.0030038211380962743,0.0011427135613759631,0.0053073240856140735,0.0,-0.1472999999999871,62.0,0.025017665000000022,0.001465674179247145,0.0023157450062285534,-0.09999999999999964,0.20000000000000107,0.028659075710831594,-0.042689408695050446,-0.0020746895408603194,0.06213178110700568,-0.048094753849334815,0.044765099495435834,0.002443324508224265,0.004325444436984682,0.00701757265864611,0.004202365971078592,0.0043168779387130485,0.005335088053190162,0.002840911001603885,0.001374450070887434,0.0017338143687251062,0.002834056509895433,0.0021054373812319227,0.002856561828185278,-0.0012272951957790212,40.2,0.0,40.6,7.315218389752975,5.537334267018537,5.8377304471659395,6.249975242259483,5.961005339623274,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,0.045692615668276204,0.007620679484942272,0.009996751048392483,0.010331126000000301,0.010680058796225467,0.013694154432591255,0.004066457376468158,0.0039840690148746916,-0.010752791776261983,-0.017078288942695585,0.04353734752871885,0.02079974355791281,0.02373370475115255,0.0008991640000000078,-0.008664063901338004,-0.005490969868715112,0.038381734000000556,-0.020283709789920223,0.4900000000000002,0.27,0.3700000000000001,0.18999999999999995,0.11000000000000032,0.15000000000000036,0.03000000000000025,0.08999999999999986,0.08000000000000007,0.44,-0.18,0.13,0.68,1.11,0.95,1.07,1.65,-0.0026174690366316256,0.0,-0.000710858391405722,-0.004162336914687224,0.0,0.0,0.006493529310548141,-0.012698583337127367,0.0,0.009132483563272231,0.004475820864995761,0.004454350349380132,0.0033613477027047978,0.009345862418237427,0.0030075210639548544,0.002607563407080793,0.004319661144516651,0.006872879287761702,0.0032520353863776386,0.003372684478639254,0.003341794062388548,0.0036548406062717476,0.0011793447580377148,0.005232874316658531,0.00461894585629441,0.012072581234269242,0.004796172263492937,0.013571636880147508,0.04950922654312073,0.03479296243217078,-0.0387906865348171,19.211167902995737
1959-07-01,-0.000585539823237724,-0.0008078403466615924,-0.0033649294270508,0.012104395373572885,-0.000330178207915921,-0.024238761564066458,0.001168233909423222,0.008248018024066717,0.01305649417914756,0.019608679590971345,0.008210493820755449,0.002193390340966772,-0.06117177904526239,-0.10548083521752494,0.004730592763887209,-0.01845546230323203,0.013139264905909886,-0.02325791842660907,-1.788800000000009,6.0,-0.012350391000000072,0.003815319976427034,0.0024949959038575997,0.09999999999999964,-0.5999999999999996,0.04433748991615527,0.08363079907241122,-0.07995617628422114,-0.05192761093276399,-0.10171752437932557,0.019137468389592627,0.0022886924443525913,0.0034366939008467767,0.014302819675359402,-0.004202365971078592,0.004426347157014732,0.006170520255226464,0.0018894667879205684,0.001635180088118915,0.000820232445166269,0.0008410107915715059,0.0006581834375385398,0.0024420036555516944,0.0036773760489978713,39.9,-0.10000000000000009,40.3,7.344072850573066,5.602118820879701,5.916202062607435,6.278521424165844,5.918893854273146,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,-0.07937512457356455,-0.00799903748851527,0.007706742929924459,0.030993376999999933,0.007082182576291451,0.010214593409718198,0.0023727149045527085,0.013875346493618324,0.0053619431413851615,0.011331535695942363,0.03672397199565047,0.017185172321379838,0.026115195371019695,0.0014918999999999905,0.038912759236820804,0.039376415761614325,-0.10772815700000082,0.02309991288121216,0.08000000000000007,0.1499999999999999,-0.009999999999999787,0.2999999999999998,0.3199999999999994,0.08000000000000007,0.0600000000000005,0.009999999999999787,0.040000000000000036,0.51,-0.27,0.35,0.92,1.11,0.93,1.0,1.61,-0.00044077902605499375,0.0,-0.00028448490643828706,-0.001774252931130739,-0.006024114603380593,0.0,-0.003241493924170502,-0.016000341346440905,0.0,-0.006097579868117986,0.0037807228399060477,0.004444451760424073,0.00671143458798662,0.004662013105811269,0.0,0.0026007817000577305,0.004301081899390269,0.0034305350967889225,0.006493529310548141,0.006734032181344052,0.004944385845464083,0.002463076945511844,0.0032573318703064125,0.00722024797348686,0.0,0.012024192966801683,0.004796172263492937,0.010653509851790588,0.05460484940818944,0.042800109510395146,-0.021701234590306484,19.211167902995737
1959-08-01,-0.005695266309303726,-0.005716007543633772,0.0059929048834233,-0.05253123238522228,0.006364206307280185,-0.03446611980334646,-0.007025880536731588,-0.0023490309821472266,0.0011780035988415705,-0.028310155151421323,0.011615753461714728,-0.008779905631111973,-0.07897255697839922,-0.12852721568345915,-0.003691666553363948,-0.04038490409844986,0.006505454364496899,0.016336632039282595,-3.512199999999993,-85.0,-0.031856946,-0.0015623748350481748,-0.0025721010676296174,0.10000000000000053,-0.6000000000000014,0.010006337399725673,0.06113014040500797,0.0,0.032462276144660684,-0.026613648518090116,0.08688379586582862,-0.008736288530576175,-0.024885933544084082,-0.0837953164537435,-0.0006480881626700352,-0.027317189285916754,-0.04864987614710081,0.0029843735336427812,0.0003500481351927931,0.002456668357147862,0.015432463555950626,0.0032115643822141493,0.001624695727001857,0.0009783539975689592,40.0,0.10000000000000009,40.4,7.265429723253953,5.438079308923196,5.857933154483459,6.161207321695077,5.929589143389895,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,-0.048423428953647374,-0.0002943772788466248,0.0016437459965175094,0.030993378000000016,0.004945259106855282,0.007790047861981897,0.0030564480289054785,0.007920833491445123,0.005390848634876821,-0.005681818181818121,0.02522020061021113,0.013916601578522592,0.026036010274148147,0.002232431000000007,-0.005707586419364752,-0.00765808228051057,0.028426667000000627,-0.018620008464525384,0.029999999999999805,-0.009999999999999787,0.17999999999999972,0.050000000000000266,0.03000000000000025,-0.009999999999999787,0.02999999999999936,-0.040000000000000036,0.009999999999999787,0.47,-0.12,0.37,0.92,1.07,0.93,0.93,1.59,0.0011131726566933065,0.0,-0.0007827510539843985,-0.002824417380511368,-0.006042314455962927,-0.009022617599637073,-0.003241493924170502,-0.019355442952956103,0.0,-0.018349138668196652,0.0024017853371076647,0.004434597067866086,0.003350086885281822,0.0046403795565024275,0.0,0.0,0.008583743691391366,0.0034188067487859186,0.003241493924170502,0.0033613477027047978,0.0035769387505411032,-0.00418055690682273,0.0029143101946913497,0.006502819117476744,0.0,0.011928570865273658,-0.009615458699441914,0.008125817542933511,0.04950186900621745,0.04129843987572812,-0.017855407998886186,19.211167902995737
1959-09-01,0.0007883168637468074,-4.277983359290971e-05,0.010001194596949592,0.01471527916188542,-0.013156997839013584,-0.001205866950269474,-0.004710127688582144,-0.0035360746119361686,-0.0035411656125785562,-0.030423169192056232,0.005757668295901741,-0.007749021792541555,-0.001263065303893196,-0.003999586161626212,0.0013184923487266076,-0.0024254922573923032,0.02054399450232758,-0.006969524657373327,-0.4187000000000012,-33.0,-0.03135617600000001,0.0016499124033106938,-0.001141852084501238,0.2999999999999998,0.0,-0.003116238109208247,0.1358871063169813,0.0067264827609507805,0.09820970229965997,-0.07762516203053593,-0.047045692489108504,0.0017234277990993974,0.00015747618205352865,-0.02197890671877456,-0.011082251622818617,0.0034147655981975333,0.005311047005845282,0.0007838833982951599,0.0025923728891221742,-0.0011820869755645447,-0.0065306662714803565,-0.0008383910673881445,0.0024321049686122365,0.007064584801891982,40.0,-0.10000000000000009,40.4,7.3395376954076745,5.488937726156687,5.8916442118257715,6.327936783729195,5.929589143389895,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,0.026886713776086424,0.015007430339199601,-0.004279372375194157,-0.01033112600000008,-0.004952256318466297,0.005068434570458358,-0.0013791746841835817,-0.001970443987298509,-0.0053619431413851615,0.005649717514124353,0.01570002613966759,0.01183387984966977,0.02502756983952814,0.0011386980000000213,-0.040366150060514805,-0.04050173412621216,0.13674647399999973,-0.05697607986192166,0.2599999999999998,0.6599999999999997,0.6600000000000001,0.8300000000000001,0.5800000000000001,0.33000000000000007,0.25,0.08999999999999986,0.08999999999999986,0.87,0.28,0.94,1.24,1.14,0.92,0.76,1.42,0.0024769964629505203,0.0007197797357045843,-0.0020665581358771945,-0.003042545493498486,0.009022617599637073,0.00896866998276069,0.0,-0.003231020581446753,0.0,0.006097579868117986,0.003424660881364172,0.004424785980355672,0.0033389012655149486,0.009259325412796837,0.00598804184462276,0.0,0.008547060578458776,0.0034188067487859186,0.003231020581446753,0.003350086885281822,0.004060794357672481,-0.0029529214296859507,0.004531349534198981,0.005876777781248066,0.0,0.01188132788675278,-0.004796172263492937,0.004229826539100756,0.03594190657406848,0.03411114154947015,-0.027017956084723238,19.211167902995737
1959-10-01,0.0012230736509879492,0.0011971440995344196,-0.006823314410186576,0.0015740359868985365,0.007288017705775474,-0.007292320567315436,-0.002365465325334881,-0.00473142144196137,-0.004737148451771311,0.022905887770898747,-0.012711432760838193,-0.0078095383808305385,-0.010182163971204528,-0.016178042806057835,-0.01883653186355483,-0.008540581765053457,0.00253685129272041,-0.005843478449141237,-0.8952000000000027,-52.0,-0.027978861999999938,0.004018467035592721,0.002174567678576267,0.20000000000000018,-0.7999999999999989,0.08836293928925532,0.013245226750020933,-0.013498517670895716,-0.0293806443932203,0.0022396425935049535,0.13109044435432438,-0.0013110334692996162,-0.006688283615101653,0.0047397076728259435,-0.011537955588822868,-0.006313318352209052,-0.007920385374431405,-0.0040829202447927315,0.001656760395823298,0.00027291335170609443,0.0015515906914185251,0.001803492705580112,0.0028299998673366744,0.0031507539395345674,39.6,0.0,40.1,7.2115567333138015,5.537334267018537,5.720311776607412,6.093569770045136,5.8664680569332965,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,0.018725930022585047,0.012946696711100714,0.0031838419393626083,0.01033112600000008,-0.009915095392195816,0.0003373250158489327,-0.0041489736490092355,0.0,0.0,0.00558623754205545,0.008426160601835875,0.012632516651015724,0.024719408213686123,0.0011889339999999748,-0.0008768084735342185,-0.002781187886776948,0.014484786000000138,-0.017700201310101527,0.2200000000000002,0.10000000000000053,0.009999999999999787,-0.16999999999999993,-0.20000000000000018,-0.1800000000000006,-0.14999999999999947,0.05000000000000071,0.10000000000000053,0.75,0.07,0.55,0.82,0.74,0.55,0.59,1.3,0.0031625506800947445,0.00036011208009867346,0.0009269162873988268,-0.004106349544809811,0.003025720916537189,0.003016593539425738,0.0,0.0,0.0,0.02439145312415958,0.005809003179465755,0.0022099456508026805,0.006666691358189425,0.00461894585629441,0.00598804184462276,0.0026007817000577305,0.0085106896679088,0.003407158321614201,0.003231020581446753,0.003350086885281822,0.005035319205112909,0.0009986247840600981,0.005024014140075028,0.006289057989176339,0.0,0.01178795575204239,0.0,0.0,0.02125291499413784,0.024419178519325513,-0.0140823545491493,19.211167902995737
1959-11-01,0.007596157619572885,0.006686139509100464,-0.0004454095057213614,-0.03669968933583334,-0.02670393076341071,0.0060806207368599985,-0.010706076524094943,-0.016747308265617544,-0.021611587103790963,-0.1315574231147738,0.013856963661426747,-0.015804459851704866,0.038879376035590774,0.06445848165138202,0.0016924550066117483,0.007325625933338742,0.006316399121256477,0.037956764750294525,0.35139999999999816,64.0,0.006760338999999949,-0.004193549835614263,-0.005886868925653488,0.09999999999999964,0.1999999999999993,-0.002861232281031967,-0.06971183841779194,0.10626610775050604,0.14691618592632594,0.06495789627477233,0.11608568035589428,0.005159275688212617,0.009623296204203768,0.045326780856210114,0.0029796413370952735,0.009324383008552317,0.01342756422730318,0.0036126639464484356,0.002697256525840075,0.0018175214018203434,0.0020776284742334283,0.0017094021256500724,0.0024193560188070506,0.002296212260349151,39.6,-0.2999999999999998,39.9,7.255591274253665,5.5053315359323625,5.786897381366708,6.214608098422191,5.840641657373398,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,-0.05780586327682258,-0.002047125586310372,-0.000987004433536498,0.0,-0.004264398786457235,0.0013472551717859105,0.002076638570754241,0.003937012959339015,0.0,-0.011235955056179803,0.011364718469089485,0.012964047802138001,0.020485132795975414,-3.019899999998077e-05,0.004026968586460455,0.006857169726137258,-0.0011714540000000717,-0.008481102857262002,0.020000000000000018,-0.0600000000000005,0.10000000000000053,0.009999999999999787,0.009999999999999787,0.03000000000000025,0.0,-0.010000000000000675,-0.020000000000000462,0.67,0.15,0.54,0.81,0.75,0.53,0.56,1.26,0.00034565796336827326,0.0,-0.0012836514509995123,0.0027394390748926092,-0.012048338516174262,-0.014992784586141283,0.003241493924170502,-0.013029500290333562,0.0,0.02994235661507849,0.0034129725962399604,0.0,0.0033277900926744763,0.004597709248629567,0.0,0.0,0.00424629088145112,0.003407158321614201,0.0,0.0,0.003065418377370399,8.748982936346295e-05,0.0007253452682363104,0.00601376382856067,0.0,0.011741817876683158,-0.004819286435948977,0.0038616863857816597,0.007411933399803061,0.016844949237794893,-0.013265723080632341,19.211167902995737
1959-12-01,0.01019681483550361,0.011352967535718683,-0.001114392492883809,0.04960841899106683,-0.004643795671361417,0.059981250590950275,0.02946285048946562,0.02383607194170967,0.03224175344415059,0.12017226726760821,0.0034338111417389072,0.014687109123505238,0.10166030582401264,0.1684250300064356,0.02452232272254795,0.0659055356730276,0.003771687658946199,-0.013635631512038948,5.063100000000006,-72.0,0.018993009000000005,0.006704163206739722,0.01248947866882233,-0.5,0.0,-0.05174581720996496,-0.07136675984211394,-0.06521763831137939,-0.10866630379232589,-0.021187233219444046,-0.2551509818066968,0.010017893219625762,0.016453800725994228,0.012314534468513827,0.010850016024065212,0.01768581711481154,0.029486979812675784,0.0009402915596421479,0.006438131223962529,0.004890871084390014,0.004405376403845196,0.0043874032451185485,0.0032167297540146578,0.01008896378922941,40.0,0.20000000000000018,40.3,7.3783837129967145,5.545177444479562,5.978885764901122,6.3835066348840055,5.8805329864007,7.169654497558285,5.081416620067828,5.495895368163876,6.295110147135446,5.794260396594511,0.08879461283580525,-0.00885070818903877,0.010803837216705858,-0.030993378000000016,-0.0042796071023651905,0.004374901812128407,0.0002963109311027168,0.015655897072551994,0.02127739844728449,-0.033333333333333326,0.022699788776479046,0.01954562456097575,0.029804348062105745,0.001417223999999967,0.03147563989476598,0.033597784966176825,-0.08742504300000009,0.019290006134826232,-0.009999999999999787,0.20999999999999996,0.33999999999999986,0.3099999999999996,0.33000000000000007,0.2599999999999998,0.16000000000000014,0.020000000000000462,0.020000000000000462,0.89,0.5,0.86,1.15,1.02,0.7,0.59,1.29,-0.003762570370331897,0.0,-0.0015354129884372902,0.0009465216040308658,-0.003025720916537189,-0.003016593539425738,0.003241493924170502,-0.01311494207782804,0.0,0.014947961435872958,0.0020422062917981876,0.0,0.0,0.004597709248629567,0.0,0.0,0.004228336109521003,0.003395589001138344,0.0032206147000422014,0.0033389012655149486,0.0017747319611829404,0.0012425079255242721,-0.001504555743406133,0.004797815920333459,0.013730192811902131,0.0,0.01913934021069741,0.007711219423490512,-0.010366972685881493,0.01823322351795653,-0.0006876884360087487,19.211167902995737
